"","event","latitude","longitude","raw_intensity_measure","intensity_classification","f_cluster_2","f_cluster_3","f_cluster_5","f_cluster_16","f_cluster_19","f_cluster_21","f_cluster_5_rating","f_cluster_19_rating"
"266","fire",41.1408,-123.6833,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"267","fire",41.1406,-123.6494,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"268","fire",41.1439,-123.6836,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"269","fire",41.1461,-123.6786,1.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"270","fire",41.1336,-123.6861,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"271","fire",41.1464,-123.6786,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"272","fire",41.1892,-123.7106,1.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"273","fire",41.1892,-123.7094,0.8,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"274","fire",41.185,-123.7031,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"275","fire",41.1914,-123.7147,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"276","fire",41.1994,-123.7061,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"277","fire",41.13,-123.6864,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"278","fire",41.1581,-123.6861,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"279","fire",41.1583,-123.6861,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"280","fire",41.1231,-123.6858,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"281","fire",41.1917,-123.7508,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"282","fire",41.2633,-123.7764,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"283","fire",41.1792,-123.7094,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"284","fire",41.2531,-123.7694,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"285","fire",41.2481,-123.7747,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"286","fire",41.24825,-123.77469,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"287","fire",41.24819,-123.77458,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"288","fire",41.24797,-123.77436,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"289","fire",41.2478,-123.7733,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"290","fire",41.24775,-123.77328,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"291","fire",41.24772,-123.77322,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"292","fire",41.24767,-123.77314,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"293","fire",41.24764,-123.77303,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"294","fire",41.24767,-123.77303,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"295","fire",41.24764,-123.773,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"296","fire",41.1975,-123.7325,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"297","fire",41.2175,-123.7625,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"298","fire",41.2756,-123.8111,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"299","fire",41.26831,-123.78453,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"300","fire",41.2031,-123.7556,1.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"301","fire",41.2133,-123.7597,2.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"302","fire",41.2522,-123.7725,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"303","fire",41.2575,-123.7753,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"304","fire",41.2633,-123.7775,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"305","fire",41.2681,-123.7842,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"306","fire",41.2781,-123.8167,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"307","fire",41.1922,-123.7161,4,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"308","fire",41.1975,-123.7322,1.4,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"309","fire",41.2536,-123.7728,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"310","fire",41.2633,-123.7758,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"311","fire",41.2681,-123.7806,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"312","fire",41.2681,-123.7833,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"313","fire",41.2706,-123.7783,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"314","fire",41.2756,-123.8006,0.9,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"315","fire",41.1972,-123.73,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"316","fire",41.2033,-123.7517,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"317","fire",41.2183,-123.765,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"318","fire",41.2203,-123.7669,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"319","fire",41.2453,-123.7628,2.4,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"320","fire",41.2869,-123.8322,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"321","fire",41.2869,-123.8322,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"322","fire",41.2872,-123.8325,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"323","fire",41.2006,-123.7686,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"324","fire",41.2894,-123.7303,0.4,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"325","fire",41.3175,-123.6953,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"326","fire",41.2797,-123.7781,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"327","fire",41.2675,-123.7581,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"328","fire",41.2817,-123.7697,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"329","fire",41.3175,-123.775,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"330","fire",41.23,-123.7786,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"331","fire",41.2244,-123.7786,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"332","fire",41.0286,-123.6511,5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"333","fire",41.0281,-123.6525,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"334","fire",41.0208,-123.6525,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"335","fire",41.0297,-123.6511,60,2,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"336","fire",41.0239,-123.6517,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"337","fire",41.0239,-123.6528,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"338","fire",41.0278,-123.6525,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"339","fire",41.0289,-123.6511,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"340","fire",32.7775,-114.5775,352,4,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"341","fire",32.7603,-114.5558,21,2,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"342","fire",32.7789,-114.6331,112.5,3,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"343","fire",32.7417,-114.6719,0.5,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"344","fire",32.7333,-114.6497,14,2,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"345","fire",32.73581,-114.62144,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"346","fire",32.7761,-114.5594,0.6,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"347","fire",33.1892,-116.7033,32,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"348","fire",33.204367,-116.98835,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"349","fire",33.2034,-116.982633,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"350","fire",33.212283,-116.9714,0.8,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"351","fire",33.2164,-116.9664,0.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"352","fire",33.2017,-116.9669,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"353","fire",32.8828,-114.6925,0.1,1,1,1,1,1,1,1,1.2753120665742,1.17919075144509
"354","fire",41.0753,-123.6808,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"355","fire",41.0753,-123.6803,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"356","fire",41.0761,-123.6836,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"357","fire",41.0756,-123.6778,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"358","fire",41.0792,-123.6778,5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"359","fire",41.0742,-123.6817,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"360","fire",41.0778,-123.6861,5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"361","fire",41.0811,-123.6839,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"362","fire",41.0753,-123.6806,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"363","fire",41.0756,-123.6778,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"364","fire",41.0797,-123.6772,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"365","fire",41.0758,-123.6783,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"366","fire",41.0742,-123.6869,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"367","fire",41.0797,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"368","fire",41.0797,-123.6842,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"369","fire",41.0792,-123.6869,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"370","fire",41.0733,-123.6869,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"371","fire",41.0789,-123.6867,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"372","fire",41.0611,-123.6692,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"373","fire",41.0361,-123.6692,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"374","fire",41.0422,-123.6678,5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"375","fire",41.0447,-123.6678,1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"376","fire",41.0428,-123.6681,3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"377","fire",41.0431,-123.6681,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"378","fire",41.0975,-123.6681,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"379","fire",41.0461,-123.6681,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"380","fire",41.0347,-123.6681,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"381","fire",41.0406,-123.6678,1.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"382","fire",41.0381,-123.6678,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"383","fire",36.03694,-118.80306,1.8,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"384","fire",36.02367,-118.80117,1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"385","fire",36.02428,-118.79978,0.6,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"386","fire",36.02436,-118.79978,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"387","fire",36.02275,-118.8005,0.4,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"388","fire",36.0244,-118.80372,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"389","fire",36.02517,-118.80194,0.6,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"390","fire",36.03158,-118.80481,0.5,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"391","fire",36.02528,-118.79981,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"392","fire",36.02528,-118.79981,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"393","fire",36.0235,-118.79981,0.5,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"394","fire",36.0235,-118.79981,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"395","fire",36.02589,-118.80003,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"396","fire",36.02547,-118.80218,0.8,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"397","fire",35.98342,-118.80025,0.2,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"398","fire",36.02477,-118.80232,0.8,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"399","fire",36.02652,-118.79996,0.2,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"400","fire",36.02233,-118.80071,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"401","fire",36.0664,-118.6956,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"402","fire",36.02644,-118.71661,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"403","fire",36.04919,-118.698,1.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"404","fire",36.060345,-118.705932,1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"405","fire",36.028325,-118.721958,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"406","fire",36.05375,-118.69945,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"407","fire",36.03044,-118.78344,45.5,2,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"408","fire",36.05817,-118.78614,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"409","fire",36.02914,-118.78483,36.8,2,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"410","fire",36.02847,-118.78781,0.2,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"411","fire",36.03019,-118.78478,0.5,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"412","fire",36.02869,-118.78419,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"413","fire",36.03058,-118.78375,4.7,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"414","fire",36.02394,-118.78547,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"415","fire",36.02892,-118.78319,1.5,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"416","fire",36.026261,-118.787022,0,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"417","fire",36.002386,-118.783864,1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"418","fire",36.016506,-118.787417,0.5,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"419","fire",36.01661,-118.78747,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"420","fire",41.0992,-123.7156,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"421","fire",41.0958,-123.7028,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"422","fire",41.085,-123.7033,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"423","fire",41.0853,-123.7033,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"424","fire",41.0811,-123.7014,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"425","fire",41.08922,-123.70219,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"426","fire",41.08897,-123.70228,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"427","fire",41.095,-123.7119,2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"428","fire",41.0833,-123.7039,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"429","fire",41.0703,-123.7094,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"430","fire",41.07,-123.7097,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"431","fire",41.0778,-123.7089,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"432","fire",41.0881,-123.7039,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"433","fire",41.0867,-123.7025,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"434","fire",41.0833,-123.7033,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"435","fire",41.0833,-123.7033,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"436","fire",41.0892,-123.7028,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"437","fire",41.085,-123.7053,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"438","fire",41.0864,-123.7036,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"439","fire",41.0889,-123.7022,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"440","fire",41.0969,-123.7128,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"441","fire",41.0981,-123.7119,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"442","fire",41.0892,-123.7028,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"443","fire",41.0967,-123.7022,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"444","fire",41.0917,-123.7136,0.2,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"445","fire",41.0972,-123.7117,0.5,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"446","fire",41.0969,-123.7119,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"447","fire",41.0897,-123.7025,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"448","fire",41.0969,-123.7128,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"449","fire",41.0975,-123.7119,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"450","fire",41.0903,-123.7014,0.1,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"451","fire",41.0856,-123.7047,0.3,1,2,2,2,4,4,4,1.10598290598291,1.05391804457225
"452","fire",36.02828,-118.78822,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"453","fire",36.02908,-118.78797,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"454","fire",36.0272,-118.7915,18.8,2,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"455","fire",36.01675,-118.78808,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"456","fire",36.02108,-118.79244,4.2,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"457","fire",36.025067,-118.790692,3.7,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"458","fire",36.01672,-118.78819,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"459","fire",36.0269,-118.7903,3,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"460","fire",36.02434,-118.78967,1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"461","fire",36.029047,-118.788511,1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"462","fire",36.0406,-118.79253,39,2,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"463","fire",36.02689,-118.79061,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"464","fire",36.029034,-118.788463,0.5,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"465","fire",36.02442,-118.79225,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"466","fire",36.0294,-118.7886,1.5,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"467","fire",32.778177,-116.485514,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"468","fire",32.757172,-116.341731,19,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"469","fire",32.769256,-116.333044,4,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"470","fire",32.746683,-116.356569,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"471","fire",32.742983,-116.328067,0.5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"472","fire",32.7814,-116.852383,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"473","fire",33.280967,-116.954517,1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"474","fire",33.36519,-117.075825,0.5,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"475","fire",32.646514,-116.358781,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"476","fire",32.647061,-116.346692,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"477","fire",32.64561,-116.385112,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"478","fire",32.6533,-116.3511,0.5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"479","fire",32.646525,-116.46255,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"480","fire",32.641242,-116.468725,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"481","fire",32.6598,-116.3592,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"482","fire",32.647365,-116.353284,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"483","fire",32.643919,-116.366581,22,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"484","fire",32.64355,-116.463533,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"485","fire",32.646667,-116.360017,3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"486","fire",33.895783,-116.9015,9.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"487","fire",33.304936,-116.928706,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"488","fire",33.7749,-116.911842,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"489","fire",41.89978,-120.08331,198,3,2,2,3,5,5,14,1.3125,1.3356890459364
"490","fire",41.899758,-120.122522,13,2,2,2,3,5,5,14,1.3125,1.3356890459364
"491","fire",41.8575,-120.1517,0.1,1,2,2,3,5,5,14,1.3125,1.3356890459364
"492","fire",41.860708,-120.152058,3,1,2,2,3,5,5,14,1.3125,1.3356890459364
"493","fire",41.860906,-120.1521,0.1,1,2,2,3,5,5,14,1.3125,1.3356890459364
"494","fire",33.3664,-117.0611,100,3,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"495","fire",33.3761,-117.0803,300,4,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"496","fire",33.36375,-117.057767,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"497","fire",33.373617,-117.079167,233,3,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"498","fire",33.372583,-117.078667,0.1,1,1,1,1,2,2,2,1.2753120665742,1.29430894308943
"499","fire",36.04342,-118.82403,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"500","fire",36.02522,-118.82111,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"501","fire",36.03178,-118.86347,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"502","fire",36.01628,-118.82594,0.2,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"503","fire",36.03225,-118.858,11,2,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"504","fire",36.02117,-118.82,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"505","fire",36.019672,-118.83789,0.1,1,1,3,5,12,13,13,1.34527486102532,1.24173553719008
"506","fire",32.948078,-116.847717,2.5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"507","fire",32.9506,-116.84417,10,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"508","fire",32.99075,-116.839089,61,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"509","fire",32.943769,-116.868806,0.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"510","fire",32.9514,-116.8684,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"511","fire",32.93275,-116.870067,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"512","fire",32.9517,-116.845,4,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"513","fire",32.951667,-116.845,10,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"514","fire",32.977067,-116.824167,20,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"515","fire",32.93275,-116.870067,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"516","fire",32.942848,-116.860063,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"517","fire",32.986372,-116.828692,0.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"518","fire",32.941578,-116.857583,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"519","fire",32.9517,-116.845,0.1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"520","fire",32.973583,-116.829133,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"521","fire",32.9836,-116.7886,100,3,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"522","fire",32.9419,-116.8586,5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"523","fire",32.93275,-116.870067,0.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"524","fire",32.991617,-116.835133,0.5,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"525","fire",32.8542,-116.6719,0.3,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"526","fire",32.9342,-116.8597,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"527","fire",32.9419,-116.8494,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"528","fire",32.8408,-116.6831,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"529","fire",32.9389,-116.867219,20,2,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"530","fire",32.935386,-116.868239,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"531","fire",32.94945,-116.842681,1,1,1,1,1,2,12,12,1.2753120665742,1.36175710594315
"532","fire",32.9422,-116.8403,170,3,1,1,1,2,12,12,1.2753120665742,1.36175710594315
